album,release_date,track_name,track_num,artist,duration_ms,popularity
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Any Moment,19,"Gavin Creel, Sara Bareilles",127044,30
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Moments In The Woods,20,Sara Bareilles,183331,35
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Your Fault,21,"Brian D'Arcy James, Cole Thompson, Patina Miller, Phillipa Soo, Julia Lester",101929,38
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Last Midnight,22,Patina Miller,195519,34
Into The Woods (2022 Broadway Cast Recording),2022-09-30,No More,23,"Brian D'Arcy James, David Patrick Kelly",253077,29
Into The Woods (2022 Broadway Cast Recording),2022-09-30,No One Is Alone,24,"Phillipa Soo, Julia Lester, Brian D'Arcy James, Cole Thompson",223827,41
Into The Woods (2022 Broadway Cast Recording),2022-09-30,Finale: Children Will Listen,25,"Brian D'Arcy James, Sara Bareilles, Patina Miller, ‘Into The Woods’ 2022 Broadway Cast",380016,31
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"No One Mourns The Wicked - From ""Wicked"" Original Broadway Cast Recording/2003",1,"Stephen Schwartz, Kristin Chenoweth, Sean McCourt, Cristy Candler, Jan Neuberger, Stephen Oremus, Alex Lacamoire",400533,54
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"Dear Old Shiz - From ""Wicked"" Original Broadway Cast Recording/2003",2,"Stephen Schwartz, Kristin Chenoweth, Stephen Oremus, Alex Lacamoire",86213,51
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"The Wizard And I - From ""Wicked"" Original Broadway Cast Recording/2003",3,"Stephen Schwartz, Carole Shelley, Idina Menzel, Stephen Oremus, Alex Lacamoire",309520,55
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"What Is This Feeling? - From ""Wicked"" Original Broadway Cast Recording/2003",4,"Stephen Schwartz, Kristin Chenoweth, Idina Menzel, Stephen Oremus, Alex Lacamoire",212226,56
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"Something Bad - From ""Wicked"" Original Broadway Cast Recording/2003",5,"Stephen Schwartz, William Youmans, Idina Menzel, Stephen Oremus, Alex Lacamoire",99186,50
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"Dancing Through Life - From ""Wicked"" Original Broadway Cast Recording/2003",6,"Stephen Schwartz, Norbert Leo Butz, Kristin Chenoweth, Christopher Fitzgerald, Michelle Federer, Idina Menzel, Stephen Oremus, Alex Lacamoire",457333,55
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"Popular - From ""Wicked"" Original Broadway Cast Recording/2003",7,"Stephen Schwartz, Kristin Chenoweth, Stephen Oremus, Alex Lacamoire",224386,58
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"I'm Not That Girl - From ""Wicked"" Original Broadway Cast Recording/2003",8,"Stephen Schwartz, Idina Menzel, Stephen Oremus, Alex Lacamoire",178760,54
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"One Short Day - From ""Wicked"" Original Broadway Cast Recording/2003",9,"Stephen Schwartz, Kristin Chenoweth, Idina Menzel, Stephen Oremus, Alex Lacamoire",183853,53
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"A Sentimental Man - From ""Wicked"" Original Broadway Cast Recording/2003",10,"Stephen Schwartz, Joel Grey, Stephen Oremus, Alex Lacamoire",76066,48
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",11,"Stephen Schwartz, Kristin Chenoweth, Idina Menzel, Stephen Oremus, Alex Lacamoire",353920,61
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"Thank Goodness - From ""Wicked"" Original Broadway Cast Recording/2003",12,"Stephen Schwartz, Kristin Chenoweth, Carole Shelley, Stephen Oremus, Alex Lacamoire",383066,52
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"Wonderful - From ""Wicked"" Original Broadway Cast Recording/2003",13,"Stephen Schwartz, Joel Grey, Idina Menzel, Stephen Oremus, Alex Lacamoire",297160,49
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"I'm Not That Girl (Reprise) - From ""Wicked"" Original Broadway Cast Recording/2003",14,"Stephen Schwartz, Kristin Chenoweth, Stephen Oremus, Alex Lacamoire",50173,48
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"As Long As You're Mine - From ""Wicked"" Original Broadway Cast Recording/2003",15,"Stephen Schwartz, Idina Menzel, Leo Norbert Butz, Stephen Oremus, Alex Lacamoire",225986,52
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"No Good Deed - From ""Wicked"" Original Broadway Cast Recording/2003",16,"Stephen Schwartz, Idina Menzel, Stephen Oremus, Alex Lacamoire",211573,52
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"March Of The Witch Hunters - From ""Wicked"" Original Broadway Cast Recording/2003",17,"Stephen Schwartz, Christopher Fitzgerald, Stephen Oremus, Alex Lacamoire",91106,47
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"For Good - From ""Wicked"" Original Broadway Cast Recording/2003",18,"Stephen Schwartz, Kristin Chenoweth, Idina Menzel, Stephen Oremus, Alex Lacamoire",306893,54
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,"Finale ""Wicked"" - From ""Wicked"" Original Broadway Cast Recording/2003",19,"Stephen Schwartz, Kristin Chenoweth, Idina Menzel, Stephen Oremus, Alex Lacamoire",101693,48
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,For Good,1,"Stephen Schwartz, LeAnn Rimes, Delta Goodrem",254853,46
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,I'm Not That Girl,2,"Stephen Schwartz, Kerry Ellis, Brian May",229653,0
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,Making Good,3,"Stephen Schwartz, Stephanie J. Block",240306,0
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,Solang ich dich hab,4,"Stephen Schwartz, Willemijn Verkaik, Mark Seibert",227320,0
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,Gutes tun,5,"Stephen Schwartz, Willemijn Verkaik",213066,0
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,Dancing Through Life,6,"Stephen Schwartz, SHIKI THEATRE COMPANY, Stephen Oremus, Alex Lacamoire",457093,38
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,Popular,7,"Stephen Schwartz, SHIKI THEATRE COMPANY, Stephen Oremus, Alex Lacamoire",225266,36
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,Defying Gravity - Dance Mix,8,"Stephen Schwartz, Idina Menzel, Tracy Young",226386,0
Wicked (Original Broadway Cast Recording / Deluxe Edition),2013-01-01,Popular Song,9,"MIKA, Stephen Schwartz, Priscilla Renea, Mathieu Jomphe Lépine, Ariana Grande, Jason Nevins",199546,40
A Chorus Line (New Broadway Cast Recording (2006)),2006-10-09,Opening: I Hope I Get It,1,A Chorus Line Ensemble (2006),417760,37
A Chorus Line (New Broadway Cast Recording (2006)),2006-10-09,I Can Do That,2,Jeffrey Schecter,86680,27
A Chorus Line (New Broadway Cast Recording (2006)),2006-10-09,At the Ballet,3,"Deidre Goodwin, Alisan Porter, Mara Davi",349453,34
A Chorus Line (New Broadway Cast Recording (2006)),2006-10-09,Sing!,4,"Chryssie Whitehead, Tony Yazbeck, A Chorus Line Ensemble (2006)",129693,28
A Chorus Line (New Broadway Cast Recording (2006)),2006-10-09,"Montage, Part 1: Hello Twelve, Hello Thirteen, Hello Love",5,A Chorus Line Ensemble (2006),304466,26
A Chorus Line (New Broadway Cast Recording (2006)),2006-10-09,"Montage, Part 2: Nothing",6,Natalie Cortez,406946,28
A Chorus Line (New Broadway Cast Recording (2006)),2006-10-09,"Montage, Part 3: Mother",7,A Chorus Line Ensemble (2006),77573,23
A Chorus Line (New Broadway Cast Recording (2006)),2006-10-09,"Montage, Part 4: Gimme the Ball",8,A Chorus Line Ensemble (2006),337986,25
A Chorus Line (New Broadway Cast Recording (2006)),2006-10-09,Dance: Ten; Looks: Three,9,Jessica Lee Goldyn,174613,29
A Chorus Line (New Broadway Cast Recording (2006)),2006-10-09,The Music and the Mirror,10,Charlotte D'Amboise,410066,26
A Chorus Line (New Broadway Cast Recording (2006)),2006-10-09,One,11,A Chorus Line Ensemble (2006),356400,32
A Chorus Line (New Broadway Cast Recording (2006)),2006-10-09,What I Did for Love,12,"Natalie Cortez, A Chorus Line Ensemble (2006)",216493,40
A Chorus Line (New Broadway Cast Recording (2006)),2006-10-09,One (Reprise) / Finale,13,A Chorus Line Ensemble (2006),296093,32
Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,Anybody Have a Map?,1,"Rachel Bay Jones, Jennifer Laura Thompson",146853,55
Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,Waving Through A Window,2,"Ben Platt, Original Broadway Cast of Dear Evan Hansen",236360,59
Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,For Forever,3,Ben Platt,301013,55
Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,"Sincerely, Me",4,"Mike Faist, Ben Platt, Will Roland",222960,59
Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,Requiem,5,"Laura Dreyfuss, Michael Park, Jennifer Laura Thompson",259693,51
Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,If I Could Tell Her,6,"Ben Platt, Laura Dreyfuss",248653,56
Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,Disappear,7,"Mike Faist, Ben Platt, Kristolyn Lloyd, Will Roland, Jennifer Laura Thompson, Original Broadway Cast of Dear Evan Hansen",275813,48
Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,You Will Be Found,8,"Ben Platt, Kristolyn Lloyd, Will Roland, Laura Dreyfuss, Original Broadway Cast of Dear Evan Hansen",360906,58
Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,To Break In a Glove,9,"Michael Park, Ben Platt",230813,44
Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,Only Us,10,"Laura Dreyfuss, Ben Platt",227186,53
Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,Good For You,11,"Rachel Bay Jones, Kristolyn Lloyd, Will Roland, Ben Platt",185146,53
Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,Words Fail,12,Ben Platt,351920,49
Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,So Big / So Small,13,Rachel Bay Jones,252266,46
Dear Evan Hansen (Original Broadway Cast Recording),2017-02-03,Finale,14,"Ben Platt, Original Broadway Cast of Dear Evan Hansen",95960,44
Falsettos (2016 Broadway Cast Recording),2016-12-16,Four Jews in a Room Bitching,1,"Andrew Rannells, Christian Borle, Anthony Rosenthal, Brandon Uranowitz, Stephane J. Block",203013,41
Falsettos (2016 Broadway Cast Recording),2016-12-16,A Tight-Knit Family / Love Is Blind,2,"Christian Borle, Anthony Rosenthal, Andrew Rannells, Brandon Uranowitz, Stephanie J. Block",359026,37
Falsettos (2016 Broadway Cast Recording),2016-12-16,The Thrill of First Love,3,"Christian Borle, Andrew Rannells",252466,43
Falsettos (2016 Broadway Cast Recording),2016-12-16,Marvin at the Psychiatrist - A Three-Part Mini-Opera,4,"Anthony Rosenthal, Brandon Uranowitz, Andrew Rannells, Christian Borle",360306,34
Falsettos (2016 Broadway Cast Recording),2016-12-16,My Father's a Homo / Everyone Tells Jason to See a Psychiatrist,5,"Anthony Rosenthal, Christian Borle, Stephanie J. Block, Andrew Rannells",263120,35
Falsettos (2016 Broadway Cast Recording),2016-12-16,This Had Better Come to a Stop,6,"Christian Borle, Andrew Rannells, Anthony Rosenthal, Stephanie J. Block, Brandon Uranowitz",170026,39
Falsettos (2016 Broadway Cast Recording),2016-12-16,I'm Breaking Down,7,Stephanie J. Block,288533,40
Falsettos (2016 Broadway Cast Recording),2016-12-16,Please Come to Our House / Jason's Therapy,8,"Brandon Uranowitz, Stephanie J. Block, Anthony Rosenthal, Andrew Rannells, Christian Borle",374026,33
Falsettos (2016 Broadway Cast Recording),2016-12-16,A Marriage Proposal / A Tight-Knit Family - Reprise,9,"Brandon Uranowitz, Stephanie J. Block, Christian Borle",225626,31
Falsettos (2016 Broadway Cast Recording),2016-12-16,Trina's Song / March of the Falsettos / Trina's Song - Reprise,10,"Stephanie J. Block, Brandon Uranowitz, Christian Borle, Anthony Rosenthal, Andrew Rannells",404453,32
Falsettos (2016 Broadway Cast Recording),2016-12-16,The Chess Game,11,"Christian Borle, Andrew Rannells",213426,37
Falsettos (2016 Broadway Cast Recording),2016-12-16,Making a Home,12,"Brandon Uranowitz, Anthony Rosenthal, Stephanie J. Block, Andrew Rannells",187600,30
Falsettos (2016 Broadway Cast Recording),2016-12-16,The Games I Play,13,Andrew Rannells,165373,36
Falsettos (2016 Broadway Cast Recording),2016-12-16,Marvin Hits Trina,14,"Christian Borle, Brandon Uranowitz, Anthony Rosenthal, Stephanie J. Block, Andrew Rannells",112986,33
Falsettos (2016 Broadway Cast Recording),2016-12-16,I Never Wanted to Love You,15,"Christian Borle, Brandon Uranowitz, Anthony Rosenthal, Stephanie J. Block, Andrew Rannells",164933,32
Falsettos (2016 Broadway Cast Recording),2016-12-16,Father to Son,16,"Christian Borle, Anthony Rosenthal",241346,29
Falsettos (2016 Broadway Cast Recording),2016-12-16,Falsettoland / About Time,1,'Falsettos' 2016 Broadway Company,252386,36
Falsettos (2016 Broadway Cast Recording),2016-12-16,Year of the Child,2,"Anthony Rosenthal, Stephanie J. Block, Christian Borle, Brandon Uranowitz, Tracie Thoms, Betsy Wolfe",252573,31
Falsettos (2016 Broadway Cast Recording),2016-12-16,Miracle of Judaism,3,Anthony Rosenthal,100013,29
Falsettos (2016 Broadway Cast Recording),2016-12-16,The Baseball Game,4,'Falsettos' 2016 Broadway Company,284400,34
Falsettos (2016 Broadway Cast Recording),2016-12-16,A Day in Falsettoland,5,'Falsettos' 2016 Broadway Company,459080,34
Falsettos (2016 Broadway Cast Recording),2016-12-16,Everyone Hates His Parents,6,"Brandon Uranowitz, Anthony Rosenthal, Christian Borle, Stephanie J. Block",272000,33
Falsettos (2016 Broadway Cast Recording),2016-12-16,What More Can I Say?,7,Christian Borle,255120,31
Falsettos (2016 Broadway Cast Recording),2016-12-16,Something Bad Is Happening / More Racquetball,8,"Tracie Thoms, Betsy Wolfe, Christian Borle, Andrew Rannells",306426,29
Falsettos (2016 Broadway Cast Recording),2016-12-16,Holding to the Ground,9,Stephanie J. Block,154546,31
Falsettos (2016 Broadway Cast Recording),2016-12-16,Days Like This,10,'Falsettos' 2016 Broadway Company,198893,31
Falsettos (2016 Broadway Cast Recording),2016-12-16,Canceling the Bar Mitzvah,11,"Anthony Rosenthal, Brandon Uranowitz, Stephanie J. Block",212240,27
Falsettos (2016 Broadway Cast Recording),2016-12-16,Unlikely Lovers,12,"Christian Borle, Andrew Rannells, Tracie Thoms, Betsy Wolfe",306906,33
Falsettos (2016 Broadway Cast Recording),2016-12-16,Another Miracle of Judaism,13,Anthony Rosenthal,67600,26
Falsettos (2016 Broadway Cast Recording),2016-12-16,Something Bad Is Happening - Reprise,14,Tracie Thoms,40186,26
Falsettos (2016 Broadway Cast Recording),2016-12-16,You Gotta Die Sometime,15,Andrew Rannells,183760,39
Falsettos (2016 Broadway Cast Recording),2016-12-16,Jason's Bar Mitzvah,16,'Falsettos' 2016 Broadway Company,308133,28
Falsettos (2016 Broadway Cast Recording),2016-12-16,What Would I Do?,17,"Christian Borle, Andrew Rannells",246026,37
Falsettos (2016 Broadway Cast Recording),2016-12-16,Falsettoland - Reprise,18,Brandon Uranowitz,77920,28
Next To Normal (Original Broadway Cast Recording),2009-05-05,Prelude,1,'Next To Normal' Band,26520,3
Next To Normal (Original Broadway Cast Recording),2009-05-05,Just Another Day,2,"Alice Ripley, Aaron Tveit, J. Robert Spencer, Louis Hobson, Jennifer Damiano, Adam Chanler-Berat",229893,35
Next To Normal (Original Broadway Cast Recording),2009-05-05,Everything Else,3,Jennifer Damiano,109866,34
Next To Normal (Original Broadway Cast Recording),2009-05-05,Who's Crazy / My Psychopharmacologist and I,4,"Alice Ripley, Aaron Tveit, J. Robert Spencer, Louis Hobson, Jennifer Damiano, Adam Chanler-Berat",302840,33
Next To Normal (Original Broadway Cast Recording),2009-05-05,Perfect for You,5,"Jennifer Damiano, Adam Chanler-Berat",123000,32
Next To Normal (Original Broadway Cast Recording),2009-05-05,I Miss the Mountains,6,Alice Ripley,226066,33
Next To Normal (Original Broadway Cast Recording),2009-05-05,It's Gonna Be Good,7,"Alice Ripley, Aaron Tveit, J. Robert Spencer, Louis Hobson, Jennifer Damiano, Adam Chanler-Berat",85853,30
Next To Normal (Original Broadway Cast Recording),2009-05-05,He's Not Here,8,J. Robert Spencer,75373,30
Next To Normal (Original Broadway Cast Recording),2009-05-05,You Don't Know,9,Alice Ripley,90280,33
Next To Normal (Original Broadway Cast Recording),2009-05-05,I Am the One,10,"J. Robert Spencer, Aaron Tveit, Alice Ripley",196333,35
Next To Normal (Original Broadway Cast Recording),2009-05-05,Superboy and the Invisible Girl,11,"Jennifer Damiano, Aaron Tveit, Alice Ripley",128039,39
Next To Normal (Original Broadway Cast Recording),2009-05-05,I'm Alive,12,Aaron Tveit,194120,41
Next To Normal (Original Broadway Cast Recording),2009-05-05,Make up Your Mind / Catch Me I'm Falling,13,"Alice Ripley, Aaron Tveit, J. Robert Spencer, Louis Hobson, Jennifer Damiano, Adam Chanler-Berat",238973,31
Next To Normal (Original Broadway Cast Recording),2009-05-05,I Dreamed a Dance,14,"Alice Ripley, Aaron Tveit",140773,28
